date,open,high,low,close
2009-12-16,82.989818,83.234774,82.596391,82.781967
2009-12-17,82.188154,82.344037,81.713078,81.787308
2009-12-18,82.242574,82.317208,81.555976,82.250038
2009-12-21,82.660484,83.362005,82.660484,83.085876
2009-12-22,83.265003,83.563526,83.160522,83.384415
2009-12-23,83.585901,83.667995,83.212750,83.548584
2009-12-24,83.727679,84.033660,83.585879,83.944107
2009-12-28,84.257557,84.324722,83.824700,84.123222
2009-12-29,84.339677,84.354601,83.996379,84.003838
2009-12-30,83.757546,84.070991,83.712764,83.973969
2009-12-31,84.160555,84.182949,83.130659,83.167976
2010-01-04,83.862019,84.623245,83.220198,84.578468
2010-01-05,84.526240,84.839686,84.220253,84.802368
2010-01-06,84.720261,85.071024,84.653097,84.862061
2010-01-07,84.705348,85.324781,84.466532,85.220299
2010-01-08,84.996413,85.541216,84.824766,85.503899
2010-01-11,85.884511,85.921823,85.257614,85.623306
2010-01-12,85.056135,85.235246,84.496408,84.824783
2010-01-13,85.041194,85.780038,84.608343,85.541222
2010-01-14,85.444200,85.929298,85.391959,85.772575
2010-01-15,85.623303,85.705391,84.481455,84.809830
2010-01-19,84.794889,85.921801,84.772495,85.869560
2010-01-20,85.287472,85.414342,84.317282,84.996414
2010-01-21,85.018784,85.279989,83.257510,83.361992
2010-01-22,82.988848,83.391853,81.414150,81.503708
2010-01-25,82.250021,82.399285,81.652982,81.921646
2010-01-26,81.600734,82.444060,81.376847,81.578346
2010-01-27,81.473861,82.152999,80.846969,81.966423
2010-01-28,82.235090,82.279866,80.533520,81.026077
2010-01-29,81.376863,81.944055,80.018592,80.145462
2010-02-01,80.712622,81.399219,80.227524,81.391754
2010-02-02,81.541037,82.533615,81.257438,82.376892
2010-02-03,82.003735,82.451521,81.727606,81.966423
2010-02-04,81.332064,81.369376,79.421526,79.436455
2010-02-05,79.526035,79.764852,78.048358,79.600670
2010-02-08,79.660357,80.100679,78.966295,79.026001
2010-02-09,79.951423,80.712655,79.309602,80.018593
2010-02-10,79.891707,80.302170,79.190181,79.861855
2010-02-11,79.757333,80.787228,79.294624,80.697670
2010-02-12,79.846896,80.675292,79.488674,80.630516
2010-02-16,81.242517,81.981355,80.466362,81.899261
2010-02-17,82.294790,82.399277,81.899250,82.287331
2010-02-18,82.153005,82.944084,82.123153,82.772438
2010-02-19,82.556002,83.264987,82.361961,82.944077
2010-02-22,83.250088,83.272476,82.712749,82.959030
2010-02-23,82.735097,82.988837,81.735049,81.951477
2010-02-24,82.197783,82.839604,81.988819,82.705269
2010-02-25,81.526117,82.653036,81.302230,82.593330
2010-02-26,82.667949,82.929160,82.175393,82.645561
2010-03-01,82.988856,83.585901,82.966468,83.503807
2010-03-02,83.862029,84.138157,83.585895,83.735153
2010-03-03,83.951562,84.309790,83.600799,83.809769
2010-03-04,83.921700,84.182911,83.608255,84.063499
2010-03-05,84.608339,85.332248,84.406834,85.265083
2010-03-08,85.272540,85.466574,85.130741,85.279999
2010-03-09,85.026282,85.817361,84.981506,85.421822
2010-03-10,85.459100,86.033751,85.384471,85.802399
2010-03-11,85.600910,86.183031,85.339705,86.160637
2010-03-12,86.533785,86.548714,85.929282,86.168098
2010-03-15,86.018829,86.250181,85.526267,86.190475
2010-03-16,86.429304,86.959179,86.190488,86.877090
2010-03-17,87.138304,87.675643,86.884558,87.392044
2010-03-18,87.399500,87.518906,86.996496,87.347260
2010-03-19,86.905136,87.894312,86.567913,86.905136
2010-03-22,86.410558,87.527133,86.358102,87.369759
2010-03-23,87.497142,88.059174,87.212376,87.984238
2010-03-24,87.654506,87.999218,86.612874,87.557083
2010-03-25,88.149089,88.553752,87.309791,87.414703
2010-03-26,87.579594,87.991747,87.017562,87.362274
2010-03-29,87.804386,88.074162,87.444689,87.916794
2010-03-30,88.021706,88.298978,87.609553,87.976746
2010-03-31,87.639508,88.066652,87.384723,87.676979
2010-04-01,88.276527,88.613744,87.751961,88.276527
2010-04-05,88.613712,89.055841,88.366417,88.995895
2010-04-06,88.741104,89.363087,88.643687,89.205719
2010-04-07,89.025879,89.445528,88.283993,88.696152
2010-04-08,88.388892,89.153258,88.126611,89.003380
2010-04-09,89.190724,89.625364,89.025866,89.587898
2010-04-12,89.700310,89.962596,89.595398,89.730286
2010-04-13,89.640354,89.955090,89.175738,89.797722
2010-04-14,90.127411,90.816841,89.985034,90.816841
2010-04-15,90.667000,91.101640,90.637024,90.891815
2010-04-16,90.569590,90.891822,88.988406,89.445526
2010-04-19,89.183202,89.872627,88.778539,89.782700
2010-04-20,90.344749,90.659491,89.827683,90.584549
2010-04-21,90.637022,90.846852,89.917622,90.419708
2010-04-22,89.782717,90.801868,89.265651,90.689461
2010-04-23,90.629556,91.318980,90.397245,91.281509
2010-04-26,91.311471,91.513806,90.846861,90.936783
2010-04-27,90.412209,90.929274,88.613705,88.786064
2010-04-28,89.213205,89.685310,88.628687,89.460495
2010-04-29,90.000075,90.756947,89.977595,90.569603
2010-04-30,90.584556,90.681978,89.010868,89.033348
2010-05-03,89.460498,90.434689,89.325610,90.187393
2010-05-04,89.183232,89.198217,87.617034,88.066658
2010-05-05,87.347267,88.276498,86.905138,87.542107
2010-05-06,87.122442,87.676978,78.684468,84.634514
2010-05-07,84.409694,85.256486,81.989213,83.375557
2010-05-10,86.785230,87.414708,86.110796,87.047516
2010-05-11,86.230705,87.946776,86.110807,86.800232
2010-05-12,87.144933,88.141604,86.995054,88.014206
2010-05-13,87.774408,88.186568,86.845184,86.920120
2010-05-14,86.268171,86.425539,84.582075,85.346436
2010-05-17,85.578717,85.818517,83.757733,85.391373
2010-05-18,86.088315,86.343106,83.952595,84.229866
2010-05-19,83.757764,84.507140,82.701147,83.750275
2010-05-20,81.966740,82.348923,80.535435,80.587891
2010-05-21,79.366419,81.966749,78.954259,81.764420
2010-05-24,81.322287,81.974246,80.640357,80.715294
2010-05-25,78.766906,80.835185,78.219859,80.797714
2010-05-26,81.292294,82.034175,80.070808,80.310608
2010-05-27,81.824380,83.030876,81.517133,83.000900
2010-05-28,82.910949,82.970900,81.569565,81.959244
2010-06-01,81.194871,82.393871,80.460486,80.580383
2010-06-02,80.992554,82.686140,80.565410,82.678650
2010-06-03,82.918464,83.225705,82.116632,82.963425
2010-06-04,81.389723,81.929275,79.778564,80.048340
2010-06-07,80.333091,80.640338,78.991713,79.051659
2010-06-08,79.111613,80.055829,78.422189,79.898460
2010-06-09,80.363075,81.142426,79.134099,79.471321
2010-06-10,80.827715,81.891828,79.463850,81.794411
2010-06-11,81.074968,82.243992,81.022512,82.191536
2010-06-14,82.821013,83.270643,81.981716,82.064148
2010-06-15,82.641172,84.005036,82.498789,83.930099
2010-06-16,83.495475,84.244851,83.330611,83.900139
2010-06-17,84.139908,84.177379,83.218179,84.034996
2010-06-18,84.201430,84.427309,83.855077,84.126137
2010-06-21,85.172730,85.232960,83.418375,83.885201
2010-06-22,83.885186,84.254126,82.379304,82.499771
2010-06-23,82.552485,82.846132,81.679076,82.243782
2010-06-24,81.837190,81.942601,80.670128,80.880951
2010-06-25,81.121886,81.633887,80.391532,81.219772
2010-06-28,81.340262,81.558615,80.670144,80.963791
2010-06-29,79.826842,80.948729,77.967081,78.464020
2010-06-30,78.245654,78.968477,77.462594,77.718597
2010-07-01,77.665915,77.921913,76.144970,77.372269
2010-07-02,77.635787,77.869197,76.513906,76.950607
2010-07-06,78.034848,78.584498,76.709670,77.455086
2010-07-07,77.650840,79.992488,77.568016,79.894608
2010-07-08,80.564700,80.775522,79.743997,80.685173
2010-07-09,80.662571,81.295045,80.511985,81.287514
2010-07-12,81.016468,81.498350,80.677647,81.340233
2010-07-13,82.183549,82.891310,82.017901,82.567551
2010-07-14,82.304002,82.883770,81.965181,82.560005
2010-07-15,82.529890,82.868711,81.445653,82.582596
2010-07-16,82.138358,82.228713,80.150593,80.308716
2010-07-19,80.602346,81.039048,79.977404,80.783051
2010-07-20,79.713900,81.739308,79.676250,81.679077
2010-07-21,82.100688,82.123276,80.286098,80.617393
2010-07-22,81.573650,82.778361,81.566125,82.416946
2010-07-23,82.251295,83.252708,82.017885,83.132240
2010-07-26,83.275285,84.080932,83.041875,83.998108
2010-07-27,84.457420,84.547776,83.659305,83.990601
2010-07-28,83.817418,84.073421,83.169888,83.448479
2010-07-29,83.968008,84.193892,82.379307,83.041893
2010-07-30,82.198591,83.471063,82.055536,83.026825
2010-08-02,84.321866,85.037164,83.983045,84.901634
2010-08-03,84.690845,84.909193,84.216489,84.495079
2010-08-04,84.728480,85.165188,84.449896,85.059776
2010-08-05,84.517658,85.014602,84.389659,84.969421
2010-08-06,84.133664,84.758607,83.516253,84.623077
2010-08-09,85.022093,85.217859,84.570330,85.074799
2010-08-10,84.351996,85.067294,83.855058,84.615524
2010-08-11,83.312956,83.343074,82.160956,82.296486
2010-08-12,81.054128,82.085654,81.016479,81.792007
2010-08-13,81.536007,82.040476,81.453183,81.551064
2010-08-16,80.993881,81.776941,80.700235,81.513412
2010-08-17,82.213667,83.117195,81.980252,82.514839
2010-08-18,82.477185,83.109653,82.002834,82.665421
2010-08-19,82.236239,82.439531,80.888474,81.227295
2010-08-20,80.986378,81.272500,80.376497,80.963791
2010-08-23,81.347764,81.746822,80.617410,80.655060
2010-08-24,79.774135,80.105431,79.036256,79.457901
2010-08-25,79.021170,80.067758,78.524232,79.766586
2010-08-26,80.143068,80.248479,78.968476,79.232010
2010-08-27,79.728951,80.542129,78.539302,80.459305
2010-08-30,80.248475,80.496947,79.284711,79.292236
2010-08-31,78.998590,79.796711,78.674825,79.292236
2010-09-01,80.361446,81.776974,80.308741,81.664032
2010-09-02,81.859778,82.439541,81.686599,82.424484
2010-09-03,83.230094,83.568915,82.785855,83.493622
2010-09-07,83.102132,83.207544,82.484721,82.552483
2010-09-08,82.718120,83.463531,82.680471,83.132240
2010-09-09,84.065900,84.088488,83.290372,83.516251
2010-09-10,83.666822,84.035762,83.478587,83.937881
2010-09-13,84.766148,85.044732,84.427321,84.871559
2010-09-14,84.705882,85.300707,84.389649,84.818825
2010-09-15,84.570326,85.240443,84.314329,85.142563
2010-09-16,84.879077,85.172724,84.592956,85.120018
2010-09-17,85.568116,85.651383,84.917120,85.151779
2010-09-20,85.447037,86.643055,85.174527,86.453812
2010-09-21,86.521940,86.930700,85.923931,86.279709
2010-09-22,86.143427,86.627889,85.613543,85.855774
2010-09-23,85.151791,86.045019,84.917132,85.159363
2010-09-24,86.105590,86.976109,86.029894,86.915550
2010-09-27,86.945831,87.044235,86.415953,86.499214
2010-09-28,86.612759,87.082084,85.674115,86.802002
2010-09-29,86.582481,86.983682,86.309971,86.650612
2010-09-30,87.089661,87.649819,85.984476,86.393242
2010-10-01,87.044224,87.142634,86.241835,86.756577
2010-10-04,86.574931,86.938275,85.674132,86.105606
2010-10-05,86.900414,88.051009,86.802004,87.839058
2010-10-06,87.823903,88.058568,87.475696,87.831474
2010-10-07,88.187271,88.209979,87.195639,87.725517
2010-10-08,87.846645,88.459791,87.513575,88.217560
2010-10-11,88.353769,88.543012,87.997991,88.300781
2010-10-12,88.013170,88.830702,87.543851,88.573334
2010-10-13,89.065345,89.739050,88.853388,89.262154
2010-10-14,89.178895,89.330293,88.353798,88.913956
2010-10-15,89.534687,89.587675,88.384092,89.095642
2010-10-18,89.125902,89.829887,88.800404,89.534668
2010-10-19,88.709573,89.209171,87.823911,88.361366
2010-10-20,88.520320,89.655778,88.467332,89.224304
2010-10-21,89.625528,90.147835,88.724729,89.421143
2010-10-22,89.557375,89.723909,89.322715,89.587654
2010-10-25,90.185677,90.655002,89.784483,89.852608
2010-10-26,89.398450,89.958608,89.224350,89.867775
2010-10-27,89.239414,89.708739,88.762524,89.610329
2010-10-28,90.125110,90.162961,89.194037,89.625511
2010-10-29,89.534686,89.867755,89.375722,89.693649
2010-11-01,90.132665,90.647407,89.209159,89.723900
2010-11-02,90.397627,90.647430,90.155396,90.435478
2010-11-03,90.594418,90.851785,89.663340,90.798798
2010-11-04,91.805581,92.592833,90.813950,92.547417
2010-11-05,92.607954,93.046999,92.486841,92.895607
2010-11-08,92.607972,92.872917,92.305188,92.721519
2010-11-09,92.971333,93.069737,91.684482,92.055397
2010-11-10,92.032662,92.471707,91.336249,92.426285
2010-11-11,91.631468,92.214334,91.351387,92.078079
2010-11-12,91.457400,91.858595,90.571744,90.988075
2010-11-15,91.275704,91.631482,90.821522,90.859367
2010-11-16,90.299217,90.450609,89.012360,89.443840
2010-11-17,89.481671,89.860157,89.216732,89.489243
2010-11-18,90.352214,91.131895,90.344643,90.806396
2010-11-19,90.760957,91.094020,90.268924,91.056175
2010-11-22,90.601990,91.018322,89.905572,90.980476
2010-11-23,89.905591,90.094835,89.315154,89.663361
2010-11-24,90.231103,91.010789,90.215966,90.988075
2010-11-26,90.200832,90.692860,89.928322,89.928322
2010-11-29,89.701194,90.443029,89.125893,90.200798
2010-11-30,89.307598,90.208391,89.178908,89.693649
2010-12-01,90.988045,91.775297,90.980479,91.601196
2010-12-02,91.745046,92.842659,91.692058,92.774529
2010-12-03,92.456578,93.130283,92.433870,93.024307
2010-12-06,92.827493,93.137855,92.729089,92.925903
2010-12-07,93.819121,93.872109,92.925894,92.978882
2010-12-08,93.092454,93.395238,92.660980,93.319542
2010-12-09,93.841886,93.879731,93.221169,93.682922
2010-12-10,93.970524,94.318731,93.660169,94.227898
2010-12-13,94.659388,94.772929,94.258188,94.288467
2010-12-14,94.432286,94.795635,94.084080,94.371727
2010-12-15,94.197620,94.568535,93.781283,93.940247
2010-12-16,94.000836,94.553429,93.675338,94.485298
2010-12-17,94.419061,94.708221,94.221212,94.586472
2010-12-20,94.845205,95.043054,94.342979,94.814766
2010-12-21,95.111549,95.476809,95.020239,95.415932
2010-12-22,95.484410,95.743131,95.431143,95.712692
2010-12-23,95.606176,95.712709,95.339843,95.575737
2010-12-27,95.218071,95.705080,95.149588,95.613770
2010-12-28,95.803984,95.842028,95.499601,95.750717
2010-12-29,95.864860,96.032265,95.803982,95.819199
2010-12-30,95.727923,95.979033,95.522463,95.667046
2010-12-31,95.522477,95.781204,95.370289,95.689888
2011-01-03,96.420373,97.097621,95.651809,96.679100
2011-01-04,96.892179,96.922618,96.024693,96.625847
2011-01-05,96.321443,97.188929,96.230127,97.128052
2011-01-06,97.166116,97.272649,96.648668,96.937828
2011-01-07,97.067188,97.226988,95.994247,96.747589
2011-01-10,96.321464,96.762819,96.032298,96.625847
2011-01-11,96.975911,97.204194,96.603040,96.968300
2011-01-12,97.561804,97.949886,96.991084,97.843353
2011-01-13,97.881426,97.927081,97.440072,97.683571
2011-01-14,97.546585,98.414071,97.478102,98.391243
2011-01-18,98.299899,98.649943,98.185761,98.558632
2011-01-19,98.474979,98.573895,97.333549,97.592270
2011-01-20,97.371597,97.706413,96.740004,97.462914
2011-01-21,98.071664,98.292336,97.577038,97.683571
2011-01-24,97.622662,98.353183,97.599835,98.239044
2011-01-25,97.980342,98.376041,97.485727,98.292336
2011-01-26,98.535794,98.961926,98.337939,98.672760
2011-01-27,98.695615,99.083709,98.520599,98.916298
2011-01-28,99.030455,99.190260,97.029150,97.188950
2011-01-31,97.455279,97.995549,97.211768,97.919449
2011-02-01,98.513011,99.662046,98.452133,99.487030
2011-02-02,99.228296,99.563118,99.175036,99.296791
2011-02-03,99.121704,99.669591,98.596656,99.517403
2011-02-04,99.555527,99.837076,99.098951,99.799026
2011-02-07,100.019692,100.750201,100.012075,100.422997
2011-02-08,100.514297,100.932823,100.240353,100.879562
2011-02-09,100.605620,100.925219,100.149044,100.651276
2011-02-10,100.141451,100.803477,99.913163,100.689339
2011-02-11,100.293635,101.419842,100.270807,101.290482
2011-02-14,101.229605,101.617687,101.115466,101.533981
2011-02-15,101.221988,101.374176,100.689323,101.214371
2011-02-16,101.556805,101.975320,101.351345,101.853577
2011-02-17,101.556796,102.294910,101.465474,102.157944
2011-02-18,102.249277,102.492788,102.013384,102.371033
2011-02-22,101.298076,102.393851,100.042508,100.316452
2011-02-23,100.255589,100.499099,99.083726,99.700096
2011-02-24,99.593576,100.019708,98.695645,99.631615
2011-02-25,100.050145,100.757838,99.989268,100.696960
2011-02-28,101.069834,101.450310,100.735012,101.320938
2011-03-01,101.640543,101.731853,99.601182,99.631615
2011-03-02,99.494645,100.308870,99.190268,99.844688
2011-03-03,100.750190,101.678553,100.742584,101.564415
2011-03-04,101.488320,101.686175,100.141441,100.803467
2011-03-07,101.100254,101.328543,99.487037,100.012085
2011-03-08,100.171856,101.206753,99.738119,100.887154
2011-03-09,100.689324,101.054578,100.141436,100.742584
2011-03-10,99.684843,99.821809,98.779307,98.878235
2011-03-11,98.558643,99.920744,98.535815,99.563095
2011-03-14,98.916305,99.289164,98.208612,98.961960
2011-03-15,96.329039,98.414054,96.260556,97.828117
2011-03-16,97.516132,97.835743,95.332200,96.017059
2011-03-17,97.402032,97.698803,96.717173,97.287888
2011-03-18,98.467142,98.497719,97.450682,97.641747
2011-03-21,98.856893,99.361295,98.742247,99.154953
2011-03-22,99.139665,99.269588,98.719320,98.811028
2011-03-23,98.535909,99.353672,98.069722,99.093826
2011-03-24,99.659374,100.186715,99.101469,100.041504
2011-03-25,100.301322,100.782797,100.033827,100.347176
2011-03-28,100.561198,100.821044,100.072073,100.102638
2011-03-29,100.018564,100.805750,99.689938,100.775185
2011-03-30,101.302504,101.768703,101.157293,101.470642
2011-03-31,101.340734,101.615868,101.226088,101.333084
2011-04-01,101.959800,102.234934,101.516529,101.761086
2011-04-04,101.975076,102.158503,101.554743,101.845154
2011-04-05,101.646431,102.280767,101.600577,101.829857
2011-04-06,102.318994,102.410701,101.738150,102.150856
2011-04-07,101.967441,102.395424,101.386608,101.891022
2011-04-08,102.341887,102.403030,101.119069,101.539413
2011-04-11,101.646406,101.990320,100.989143,101.233711
2011-04-12,100.668177,100.866880,100.110271,100.477112
2011-04-13,100.943335,101.019753,100.087368,100.469498
2011-04-14,99.888658,100.698771,99.560032,100.545921
2011-04-15,100.729297,101.164919,100.431237,100.912712
2011-04-18,99.804574,100.905108,98.979172,99.781647
2011-04-19,99.934483,100.385405,99.689926,100.354828
2011-04-20,101.554717,101.944485,101.485925,101.722855
2011-04-21,102.250169,102.288384,101.722840,102.242531
2011-04-25,102.166079,102.303651,101.799238,102.135513
2011-04-26,102.448868,103.220765,102.341872,103.014412
2011-04-27,103.213175,103.839861,102.792830,103.687012
2011-04-28,103.503590,104.160854,103.488314,104.023293
2011-04-29,104.061488,104.374837,103.923916,104.267830
2011-05-02,104.756970,104.841028,103.900992,104.107346
2011-05-03,103.908652,104.084429,103.205524,103.732864
2011-05-04,103.687019,103.732872,102.586484,103.045044
2011-05-05,102.471851,103.136752,101.661738,102.112648
2011-05-06,103.129124,103.656465,102.166150,102.563568
2011-05-09,102.555912,103.259029,102.395412,102.960968
2011-05-10,103.304903,104.023308,103.174980,103.839882
2011-05-11,103.687006,103.702295,102.273134,102.746971
2011-05-12,102.471833,103.450083,101.944492,103.236092
2011-05-13,103.289574,103.434785,102.074405,102.441246
2011-05-16,102.074429,102.876903,101.623519,101.791656
